"","Date","Index","Open","High","Low","Close","Volume","Adjusted"
"2106","2019-07-26","AAPL",51.869999,52.432499,51.785,51.935001,70475600,51.065586
"2107","2019-07-29","AAPL",52.115002,52.66,52.110001,52.419998,86693600,51.542461
"2108","2019-07-30","AAPL",52.189999,52.540001,51.827499,52.195,135742800,51.321232
"2109","2019-07-31","AAPL",54.105,55.342499,52.825001,53.259998,277125600,52.368397
"2110","2019-08-01","AAPL",53.474998,54.5075,51.685001,52.107498,216071600,51.235191
"2111","2019-08-02","AAPL",51.3825,51.607498,50.407501,51.005001,163448400,50.151157
"2112","2019-08-05","AAPL",49.497501,49.662498,48.145,48.334999,209572000,47.525852
"2113","2019-08-06","AAPL",49.077499,49.517502,48.509998,49.25,143299200,48.425529
"2114","2019-08-07","AAPL",48.852501,49.889999,48.455002,49.759998,133457600,48.926994
"2115","2019-08-08","AAPL",50.049999,50.8825,49.8475,50.857498,108038000,50.006123
"2116","2019-08-09","AAPL",50.325001,50.689999,49.822498,50.247501,98478800,49.594051
"2117","2019-08-12","AAPL",49.904999,50.512501,49.787498,50.119999,89927600,49.468208
"2118","2019-08-13","AAPL",50.255001,53.035,50.119999,52.2425,188874000,51.563107
"2119","2019-08-14","AAPL",50.790001,51.610001,50.647499,50.6875,146189600,50.028328
"2120","2019-08-15","AAPL",50.865002,51.285,49.9175,50.435001,108909600,49.77911
"2121","2019-08-16","AAPL",51.07,51.790001,50.959999,51.625,110481600,50.953636
"2122","2019-08-19","AAPL",52.654999,53.182499,52.5075,52.587502,97654400,51.903625
"2123","2019-08-20","AAPL",52.720001,53.337502,52.580002,52.59,107537200,51.90609
"2124","2019-08-21","AAPL",53.247501,53.412498,52.900002,53.16,86141600,52.468678
"2125","2019-08-22","AAPL",53.297501,53.610001,52.6875,53.115002,89014800,52.424263
"2126","2019-08-23","AAPL",52.357498,53.012501,50.25,50.66,187272000,50.001186
"2127","2019-08-26","AAPL",51.465,51.797501,51.264999,51.622501,104174400,50.951172
"2128","2019-08-27","AAPL",51.965,52.137501,50.8825,51.040001,103493200,50.376244
"2129","2019-08-28","AAPL",51.025002,51.43,50.830002,51.3825,63755200,50.714291
"2130","2019-08-29","AAPL",52.125,52.330002,51.665001,52.252499,83962000,51.572975
"2131","2019-08-30","AAPL",52.540001,52.612499,51.799999,52.185001,84573600,51.506355
"2132","2019-09-03","AAPL",51.607498,51.744999,51.055,51.424999,80092000,50.756233
"2133","2019-09-04","AAPL",52.0975,52.369999,51.830002,52.297501,76752400,51.61739
"2134","2019-09-05","AAPL",53,53.4925,52.877499,53.32,95654800,52.626595
"2135","2019-09-06","AAPL",53.512501,53.605,53.127499,53.314999,77449200,52.621658
"2136","2019-09-09","AAPL",53.709999,54.110001,52.767502,53.5425,109237600,52.846199
"2137","2019-09-10","AAPL",53.465,54.195,52.927502,54.174999,127111600,53.47047
"2138","2019-09-11","AAPL",54.517502,55.927502,54.432499,55.897499,177158400,55.17057
"2139","2019-09-12","AAPL",56.200001,56.605,55.715,55.772499,128906800,55.047195
"2140","2019-09-13","AAPL",55,55.197498,54.255001,54.6875,159053200,53.976303
"2141","2019-09-16","AAPL",54.432499,55.032501,54.389999,54.974998,84632400,54.260071
"2142","2019-09-17","AAPL",54.990002,55.205002,54.779999,55.174999,73274800,54.45747
"2143","2019-09-18","AAPL",55.264999,55.712502,54.860001,55.692501,101360000,54.968235
"2144","2019-09-19","AAPL",55.502499,55.939999,55.092499,55.240002,88242400,54.521626
"2145","2019-09-20","AAPL",55.345001,55.639999,54.3675,54.432499,221652400,53.724625
"2146","2019-09-23","AAPL",54.737499,54.959999,54.412498,54.68,76662000,53.968906
"2147","2019-09-24","AAPL",55.2575,55.622501,54.297501,54.419998,124763200,53.712284
"2148","2019-09-25","AAPL",54.637501,55.375,54.285,55.2575,87613600,54.538898
"2149","2019-09-26","AAPL",55,55.235001,54.7075,54.9725,75334000,54.257603
"2150","2019-09-27","AAPL",55.134998,55.240002,54.32,54.705002,101408000,53.993587
"2151","2019-09-30","AAPL",55.224998,56.145,55.197498,55.9925,103909600,55.264339
"2152","2019-10-01","AAPL",56.267502,57.055,56.049999,56.147499,139223200,55.41732
"2153","2019-10-02","AAPL",55.764999,55.895,54.482498,54.740002,138449200,54.028126
"2154","2019-10-03","AAPL",54.607498,55.240002,53.782501,55.205002,114426000,54.48708
"2155","2019-10-04","AAPL",56.41,56.872501,55.9725,56.752499,138478800,56.014454
"2156","2019-10-07","AAPL",56.567501,57.482498,56.459999,56.764999,122306000,56.026794
"2157","2019-10-08","AAPL",56.455002,57.014999,56.0825,56.099998,111820000,55.370438
"2158","2019-10-09","AAPL",56.7575,56.947498,56.41,56.7575,74770400,56.01939
"2159","2019-10-10","AAPL",56.982498,57.610001,56.825001,57.522499,113013600,56.774445
"2160","2019-10-11","AAPL",58.237499,59.41,58.077499,59.052502,166795600,58.284546
"2161","2019-10-14","AAPL",58.724998,59.532501,58.6675,58.967499,96427600,58.200645
"2162","2019-10-15","AAPL",59.0975,59.412498,58.720001,58.830002,87360000,58.064941
"2163","2019-10-16","AAPL",58.342499,58.810001,58.299999,58.592499,73903200,57.830528
"2164","2019-10-17","AAPL",58.772499,59.037498,58.380001,58.82,67585200,58.055065
"2165","2019-10-18","AAPL",58.647499,59.395,58.572498,59.102501,97433600,58.3339
"2166","2019-10-21","AAPL",59.380001,60.247501,59.330002,60.127499,87247200,59.345562
"2167","2019-10-22","AAPL",60.290001,60.549999,59.904999,59.990002,82293600,59.209858
"2168","2019-10-23","AAPL",60.525002,60.810001,60.305,60.794998,75828800,60.004383
"2169","2019-10-24","AAPL",61.127499,61.200001,60.452499,60.895,69275200,60.103081
"2170","2019-10-25","AAPL",60.790001,61.682499,60.720001,61.645,73477200,60.843334
"2171","2019-10-28","AAPL",61.855,62.3125,61.68,62.262501,96572800,61.452797
"2172","2019-10-29","AAPL",62.2425,62.4375,60.642502,60.822498,142839600,60.031528
"2173","2019-10-30","AAPL",61.189999,61.325001,60.302502,60.814999,124522000,60.024124
"2174","2019-10-31","AAPL",61.810001,62.2925,59.314999,62.189999,139162000,61.381241
"2175","2019-11-01","AAPL",62.384998,63.982498,62.290001,63.955002,151125200,63.123295
"2176","2019-11-04","AAPL",64.332497,64.462502,63.845001,64.375,103272000,63.537827
"2177","2019-11-05","AAPL",64.262497,64.547501,64.080002,64.282501,79897600,63.446533
"2178","2019-11-06","AAPL",64.192497,64.372498,63.842499,64.309998,75864400,63.473675
"2179","2019-11-07","AAPL",64.684998,65.087502,64.527496,64.857498,94940400,64.206245
"2180","2019-11-08","AAPL",64.672501,65.110001,64.212502,65.035004,69986400,64.381958
"2181","2019-11-11","AAPL",64.574997,65.6175,64.57,65.550003,81821200,64.891792
"2182","2019-11-12","AAPL",65.387497,65.697502,65.230003,65.489998,87388800,64.832382
"2183","2019-11-13","AAPL",65.282501,66.195,65.267502,66.1175,102734400,65.45359
"2184","2019-11-14","AAPL",65.9375,66.220001,65.525002,65.660004,89182800,65.000694
"2185","2019-11-15","AAPL",65.919998,66.445,65.752502,66.440002,100206400,65.77285
"2186","2019-11-18","AAPL",66.449997,66.857498,66.057503,66.775002,86703200,66.104492
"2187","2019-11-19","AAPL",66.974998,67,66.347504,66.572502,76167200,65.904015
"2188","2019-11-20","AAPL",66.385002,66.519997,65.099998,65.797501,106234400,65.136803
"2189","2019-11-21","AAPL",65.922501,66.002502,65.294998,65.502502,121395200,64.844772
"2190","2019-11-22","AAPL",65.647499,65.794998,65.209999,65.445,65325200,64.787834
"2191","2019-11-25","AAPL",65.677498,66.610001,65.629997,66.592499,84020400,65.923813
"2192","2019-11-26","AAPL",66.735001,66.790001,65.625,66.072502,105207600,65.409035
"2193","2019-11-27","AAPL",66.394997,66.995003,66.327499,66.959999,65235600,66.287636
"2194","2019-11-29","AAPL",66.650002,67,66.474998,66.8125,46617600,66.141602
"2195","2019-12-02","AAPL",66.817497,67.0625,65.862503,66.040001,94487200,65.376869
"2196","2019-12-03","AAPL",64.577499,64.8825,64.072502,64.862503,114430400,64.211189
"2197","2019-12-04","AAPL",65.267502,65.827499,65.169998,65.434998,67181600,64.777939
"2198","2019-12-05","AAPL",65.947502,66.472504,65.682503,66.394997,74424400,65.728294
"2199","2019-12-06","AAPL",66.870003,67.75,66.824997,67.677498,106075600,66.997925
"2200","2019-12-09","AAPL",67.5,67.699997,66.227501,66.730003,128042400,66.059944
"2201","2019-12-10","AAPL",67.150002,67.517502,66.464996,67.120003,90420400,66.446022
"2202","2019-12-11","AAPL",67.202499,67.775002,67.125,67.692497,78756800,67.012764
"2203","2019-12-12","AAPL",66.945,68.139999,66.830002,67.864998,137310400,67.183548
"2204","2019-12-13","AAPL",67.864998,68.824997,67.732498,68.787498,133587600,68.096771
"2205","2019-12-16","AAPL",69.25,70.197502,69.245003,69.964996,128186000,69.262459
"2206","2019-12-17","AAPL",69.892502,70.442497,69.699997,70.102501,114158400,69.398575
"2207","2019-12-18","AAPL",69.949997,70.474998,69.779999,69.934998,116028400,69.23275
"2208","2019-12-19","AAPL",69.875,70.294998,69.737503,70.004997,98369200,69.302048
"2209","2019-12-20","AAPL",70.557503,70.662498,69.639999,69.860001,275978000,69.158508
"2210","2019-12-23","AAPL",70.1325,71.0625,70.092499,71,98572000,70.287064
"2211","2019-12-24","AAPL",71.172501,71.222504,70.730003,71.067497,48478800,70.353882
"2212","2019-12-26","AAPL",71.205002,72.495003,71.175003,72.477501,93121200,71.749733
"2213","2019-12-27","AAPL",72.779999,73.4925,72.029999,72.449997,146266000,71.722488
"2214","2019-12-30","AAPL",72.364998,73.172501,71.305,72.879997,144114400,72.148178
"2215","2019-12-31","AAPL",72.482498,73.419998,72.379997,73.412498,100805600,72.675339
"2216","2020-01-02","AAPL",74.059998,75.150002,73.797501,75.087502,135480400,74.333511
"2217","2020-01-03","AAPL",74.287498,75.144997,74.125,74.357498,146322800,73.61084
"2218","2020-01-06","AAPL",73.447502,74.989998,73.1875,74.949997,118387200,74.197395
"2219","2020-01-07","AAPL",74.959999,75.224998,74.370003,74.597504,108872000,73.848442
"2220","2020-01-08","AAPL",74.290001,76.110001,74.290001,75.797501,132079200,75.036385
"2221","2020-01-09","AAPL",76.809998,77.607498,76.550003,77.407501,170108400,76.630219
"2222","2020-01-10","AAPL",77.650002,78.167503,77.0625,77.582497,140644800,76.803459
"2223","2020-01-13","AAPL",77.910004,79.267502,77.787498,79.239998,121532000,78.444321
"2224","2020-01-14","AAPL",79.175003,79.392502,78.042503,78.169998,161954400,77.385063
"2225","2020-01-15","AAPL",77.962502,78.875,77.387497,77.834999,121923600,77.053429
"2226","2020-01-16","AAPL",78.397499,78.925003,78.022499,78.809998,108829200,78.018631
"2227","2020-01-17","AAPL",79.067497,79.684998,78.75,79.682503,137816400,78.88237
"2228","2020-01-21","AAPL",79.297501,79.754997,79,79.142502,110843200,78.347801
"2229","2020-01-22","AAPL",79.644997,79.997498,79.327499,79.425003,101832400,78.627464
"2230","2020-01-23","AAPL",79.480003,79.889999,78.912498,79.807503,104472000,79.006119
"2231","2020-01-24","AAPL",80.0625,80.832497,79.379997,79.577499,146537600,78.778435
"2232","2020-01-27","AAPL",77.514999,77.942497,76.220001,77.237503,161940000,76.461929
"2233","2020-01-28","AAPL",78.150002,79.599998,78.047501,79.422501,162234000,78.624992
"2234","2020-01-29","AAPL",81.112503,81.962502,80.345001,81.084999,216229200,80.27079
"2235","2020-01-30","AAPL",80.135002,81.022499,79.6875,80.967499,126743200,80.154472
"2236","2020-01-31","AAPL",80.232498,80.669998,77.072502,77.377502,199588400,76.600517
"2237","2020-02-03","AAPL",76.074997,78.372498,75.555,77.165001,173985600,76.39016
"2238","2020-02-04","AAPL",78.827499,79.910004,78.407501,79.712502,136616400,78.912079
"2239","2020-02-05","AAPL",80.879997,81.190002,79.737503,80.362503,118826800,79.55555
"2240","2020-02-06","AAPL",80.642502,81.305,80.065002,81.302498,105425600,80.486107
"2241","2020-02-07","AAPL",80.592499,80.849998,79.5,80.0075,117684000,79.39209
"2242","2020-02-10","AAPL",78.544998,80.387497,78.462502,80.387497,109348800,79.769165
"2243","2020-02-11","AAPL",80.900002,80.974998,79.677498,79.902496,94323200,79.287888
"2244","2020-02-12","AAPL",80.3675,81.805,80.3675,81.800003,113730400,81.170799
"2245","2020-02-13","AAPL",81.047501,81.555,80.837502,81.217499,94747600,80.592773
"2246","2020-02-14","AAPL",81.184998,81.495003,80.712502,81.237503,80113600,80.612625
"2247","2020-02-18","AAPL",78.839996,79.9375,78.652496,79.75,152531200,79.136566
"2248","2020-02-19","AAPL",80,81.142502,80,80.904999,93984000,80.282684
"2249","2020-02-20","AAPL",80.657501,81.162498,79.552498,80.074997,100566000,79.459068
"2250","2020-02-21","AAPL",79.654999,80.112503,77.625,78.262497,129554000,77.660507
"2251","2020-02-24","AAPL",74.315002,76.044998,72.307503,74.544998,222195200,73.971603
"2252","2020-02-25","AAPL",75.237503,75.6325,71.532501,72.019997,230673600,71.466019
"2253","2020-02-26","AAPL",71.6325,74.470001,71.625,73.162498,198054800,72.599739
"2254","2020-02-27","AAPL",70.275002,71.5,68.239998,68.379997,320605600,67.854019
"2255","2020-02-28","AAPL",64.315002,69.602501,64.092499,68.339996,426884800,67.814331
"2256","2020-03-02","AAPL",70.57,75.360001,69.43,74.702499,341397200,74.127892
"2257","2020-03-03","AAPL",75.917503,76,71.449997,72.330002,319475600,71.773636
"2258","2020-03-04","AAPL",74.110001,75.849998,73.282501,75.684998,219178400,75.102829
"2259","2020-03-05","AAPL",73.879997,74.887497,72.852501,73.230003,187572800,72.666725
"2260","2020-03-06","AAPL",70.5,72.705002,70.307503,72.2575,226176800,71.701706
"2261","2020-03-09","AAPL",65.9375,69.522499,65.75,66.542503,286744800,66.030655
"2262","2020-03-10","AAPL",69.285004,71.610001,67.342499,71.334999,285290000,70.786301
"2263","2020-03-11","AAPL",69.347504,70.305,67.964996,68.857498,255598800,68.327858
"2264","2020-03-12","AAPL",63.985001,67.5,62,62.057499,418474000,61.580158
"2265","2020-03-13","AAPL",66.222504,69.980003,63.237499,69.4925,370732000,68.95797
"2266","2020-03-16","AAPL",60.487499,64.769997,60,60.552502,322423600,60.086731
"2267","2020-03-17","AAPL",61.877499,64.402496,59.599998,63.215,324056000,62.728752
"2268","2020-03-18","AAPL",59.942501,62.5,59.279999,61.6675,300233600,61.193157
"2269","2020-03-19","AAPL",61.8475,63.209999,60.6525,61.195,271857200,60.724293
"2270","2020-03-20","AAPL",61.794998,62.9575,57,57.310001,401693200,56.869179
"2271","2020-03-23","AAPL",57.02,57.125,53.1525,56.092499,336752800,55.661041
"2272","2020-03-24","AAPL",59.09,61.922501,58.575001,61.720001,287531200,61.245258
"2273","2020-03-25","AAPL",62.6875,64.5625,61.075001,61.380001,303602000,60.907871
"2274","2020-03-26","AAPL",61.630001,64.669998,61.59,64.610001,252087200,64.113029
"2275","2020-03-27","AAPL",63.1875,63.967499,61.762501,61.935001,204216800,61.458603
"2276","2020-03-30","AAPL",62.685001,63.880001,62.349998,63.702499,167976400,63.212502
"2277","2020-03-31","AAPL",63.900002,65.622498,63,63.572498,197002000,63.083504
"2278","2020-04-01","AAPL",61.625,62.18,59.782501,60.227501,176218400,59.76424
"2279","2020-04-02","AAPL",60.084999,61.287498,59.224998,61.232498,165934000,60.761501
"2280","2020-04-03","AAPL",60.700001,61.424999,59.7425,60.352501,129880000,59.888275
"2281","2020-04-06","AAPL",62.724998,65.777496,62.345001,65.6175,201820400,65.11277
"2282","2020-04-07","AAPL",67.699997,67.925003,64.75,64.857498,202887200,64.358627
"2283","2020-04-08","AAPL",65.684998,66.842499,65.307503,66.517502,168895200,66.005852
"2284","2020-04-09","AAPL",67.175003,67.517502,66.175003,66.997498,162116400,66.482155
"2285","2020-04-13","AAPL",67.077499,68.425003,66.457497,68.3125,131022800,67.787041
"2286","2020-04-14","AAPL",70,72.0625,69.512497,71.762497,194994800,71.210495
"2287","2020-04-15","AAPL",70.599998,71.582497,70.157501,71.107498,131154400,70.560539
"2288","2020-04-16","AAPL",71.845001,72.050003,70.587502,71.672501,157125200,71.121201
"2289","2020-04-17","AAPL",71.172501,71.737503,69.214996,70.699997,215250000,70.156174
"2290","2020-04-20","AAPL",69.487503,70.419998,69.212502,69.232498,130015200,68.699974
"2291","2020-04-21","AAPL",69.07,69.3125,66.357498,67.092499,180991600,66.576424
"2292","2020-04-22","AAPL",68.402496,69.474998,68.050003,69.025002,117057200,68.494064
"2293","2020-04-23","AAPL",68.967499,70.4375,68.717499,68.7575,124814400,68.228622
"2294","2020-04-24","AAPL",69.300003,70.752502,69.25,70.7425,126508800,70.198349
"2295","2020-04-27","AAPL",70.449997,71.135002,69.987503,70.792503,117087600,70.247971
"2296","2020-04-28","AAPL",71.269997,71.457497,69.550003,69.644997,112004800,69.109299
"2297","2020-04-29","AAPL",71.182503,72.417503,70.972504,71.932503,137280800,71.379196
"2298","2020-04-30","AAPL",72.489998,73.6325,72.087502,73.449997,183064000,72.885025
"2299","2020-05-01","AAPL",71.5625,74.75,71.462502,72.267502,240616800,71.711632
"2300","2020-05-04","AAPL",72.292503,73.422501,71.580002,73.290001,133568000,72.726265
"2301","2020-05-05","AAPL",73.764999,75.25,73.614998,74.389999,147751200,73.817802
"2302","2020-05-06","AAPL",75.114998,75.809998,74.717499,75.157501,142333600,74.579391
"2303","2020-05-07","AAPL",75.805,76.292503,75.4925,75.934998,115215200,75.350914
"2304","2020-05-08","AAPL",76.410004,77.587502,76.072502,77.532501,134048000,77.144394
"2305","2020-05-11","AAPL",77.025002,79.262497,76.809998,78.752502,145946400,78.358284
"2306","2020-05-12","AAPL",79.457497,79.922501,77.727501,77.852501,162301200,77.462791
"2307","2020-05-13","AAPL",78.037498,78.987503,75.802498,76.912498,200622400,76.527496
"2308","2020-05-14","AAPL",76.127502,77.447502,75.3825,77.385002,158929200,76.997635
"2309","2020-05-15","AAPL",75.087502,76.974998,75.052498,76.927498,166348400,76.542412
"2310","2020-05-18","AAPL",78.292503,79.125,77.580002,78.739998,135372400,78.345848
"2311","2020-05-19","AAPL",78.7575,79.629997,78.252502,78.285004,101729600,77.893127
"2312","2020-05-20","AAPL",79.169998,79.879997,79.129997,79.807503,111504800,79.408005
"2313","2020-05-21","AAPL",79.665001,80.222504,78.967499,79.212502,102688800,78.815979
"2314","2020-05-22","AAPL",78.942497,79.807503,78.837502,79.722504,81803200,79.323433
"2315","2020-05-26","AAPL",80.875,81.059998,79.125,79.182503,125522000,78.786133
"2316","2020-05-27","AAPL",79.035004,79.677498,78.272499,79.527496,112945200,79.129402
"2317","2020-05-28","AAPL",79.192497,80.860001,78.907501,79.5625,133560800,79.16423
"2318","2020-05-29","AAPL",79.8125,80.287498,79.1175,79.485001,153598000,79.08712
"2319","2020-06-01","AAPL",79.4375,80.587502,79.302498,80.462502,80791200,80.059723
"2320","2020-06-02","AAPL",80.1875,80.860001,79.732498,80.834999,87642800,80.430351
"2321","2020-06-03","AAPL",81.165001,81.550003,80.574997,81.279999,104491200,80.873131
"2322","2020-06-04","AAPL",81.097504,81.404999,80.195,80.580002,87560400,80.176636
"2323","2020-06-05","AAPL",80.837502,82.9375,80.807503,82.875,137250400,82.460152
"2324","2020-06-08","AAPL",82.5625,83.400002,81.830002,83.364998,95654400,82.947685
"2325","2020-06-09","AAPL",83.035004,86.402496,83.002502,85.997498,147712400,85.567009
"2326","2020-06-10","AAPL",86.974998,88.692497,86.522499,88.209999,166651600,87.76844
"2327","2020-06-11","AAPL",87.327499,87.764999,83.870003,83.974998,201662400,83.554642
"2328","2020-06-12","AAPL",86.18,86.949997,83.555,84.699997,200146000,84.276009
"2329","2020-06-15","AAPL",83.3125,86.419998,83.144997,85.747498,138808800,85.31826
"2330","2020-06-16","AAPL",87.864998,88.300003,86.18,88.019997,165428800,87.579391
"2331","2020-06-17","AAPL",88.787498,88.849998,87.772499,87.897499,114406400,87.457504
"2332","2020-06-18","AAPL",87.852501,88.362503,87.305,87.932503,96820400,87.492332
"2333","2020-06-19","AAPL",88.660004,89.139999,86.287498,87.43,264476000,86.992348
"2334","2020-06-22","AAPL",87.834999,89.864998,87.787498,89.717499,135445200,89.268394
"2335","2020-06-23","AAPL",91,93.095001,90.567497,91.6325,212155600,91.173805
"2336","2020-06-24","AAPL",91.25,92.197502,89.629997,90.014999,192623200,89.564407
"2337","2020-06-25","AAPL",90.175003,91.25,89.392502,91.209999,137522400,90.753426
"2338","2020-06-26","AAPL",91.102501,91.330002,88.254997,88.407501,205256800,87.964951
"2339","2020-06-29","AAPL",88.3125,90.542503,87.82,90.445,130646000,89.992256
"2340","2020-06-30","AAPL",90.019997,91.495003,90,91.199997,140223200,90.743469
"2341","2020-07-01","AAPL",91.279999,91.839996,90.977501,91.027496,110737200,90.571838
"2342","2020-07-02","AAPL",91.962502,92.6175,90.910004,91.027496,114041600,90.571838
"2343","2020-07-06","AAPL",92.5,93.945,92.467499,93.462502,118655600,92.994652
"2344","2020-07-07","AAPL",93.852501,94.654999,93.057503,93.172501,112424400,92.706093
"2345","2020-07-08","AAPL",94.18,95.375,94.089996,95.342499,117092000,94.865234
"2346","2020-07-09","AAPL",96.262497,96.317497,94.672501,95.752502,125642800,95.273193
"2347","2020-07-10","AAPL",95.334999,95.980003,94.705002,95.919998,90257200,95.439842
"2348","2020-07-13","AAPL",97.264999,99.955002,95.2575,95.477501,191649200,94.999557
"2349","2020-07-14","AAPL",94.839996,97.254997,93.877502,97.057503,170989200,96.571655
"2350","2020-07-15","AAPL",98.989998,99.247498,96.489998,97.724998,153198000,97.235809
"2351","2020-07-16","AAPL",96.5625,97.404999,95.904999,96.522499,110577600,96.03933
"2352","2020-07-17","AAPL",96.987503,97.147499,95.839996,96.327499,92186800,95.845299
"2353","2020-07-20","AAPL",96.417503,98.5,96.0625,98.357498,90318000,97.865143
"2354","2020-07-21","AAPL",99.172501,99.25,96.7425,97,103646000,96.514442
"2355","2020-07-22","AAPL",96.692497,97.974998,96.602501,97.272499,89001600,96.785568
"2356","2020-07-23","AAPL",96.997498,97.077499,92.010002,92.845001,197004400,92.380234
"2357","2020-07-24","AAPL",90.987503,92.970001,89.144997,92.614998,185438800,92.151382
"2358","2020-07-27","AAPL",93.709999,94.904999,93.480003,94.809998,121214000,94.335396
"2359","2020-07-28","AAPL",94.3675,94.550003,93.247498,93.252502,103625600,92.785706
"2360","2020-07-29","AAPL",93.75,95.230003,93.712502,95.040001,90329200,94.564247
"2361","2020-07-30","AAPL",94.1875,96.297501,93.767502,96.190002,158130000,95.708496
"2362","2020-07-31","AAPL",102.885002,106.415001,100.824997,106.260002,374336800,105.728088
"2363","2020-08-03","AAPL",108.199997,111.637497,107.892502,108.9375,308151200,108.392181
"2364","2020-08-04","AAPL",109.1325,110.790001,108.387497,109.665001,173071600,109.116043
"2365","2020-08-05","AAPL",109.377502,110.392502,108.897499,110.0625,121992000,109.511551
"2366","2020-08-06","AAPL",110.404999,114.412498,109.797501,113.902496,202428800,113.332329
"2367","2020-08-07","AAPL",113.205002,113.675003,110.292503,111.112503,198045600,110.755638
"2368","2020-08-10","AAPL",112.599998,113.775002,110,112.727501,212403600,112.365448
"2369","2020-08-11","AAPL",111.970001,112.482498,109.107498,109.375,187902400,109.023705
"2370","2020-08-12","AAPL",110.497498,113.275002,110.297501,113.010002,165944800,112.647041
"2371","2020-08-13","AAPL",114.43,116.042503,113.927498,115.010002,210082000,114.64061
"2372","2020-08-14","AAPL",114.830002,115,113.044998,114.907501,165565200,114.538445
"2373","2020-08-17","AAPL",116.0625,116.087502,113.962502,114.607498,119561600,114.239403
"2374","2020-08-18","AAPL",114.352501,116,114.0075,115.5625,105633600,115.191338
"2375","2020-08-19","AAPL",115.982498,117.162498,115.610001,115.707497,145538000,115.335869
"2376","2020-08-20","AAPL",115.75,118.392502,115.732498,118.275002,126907200,117.895126
"2377","2020-08-21","AAPL",119.262497,124.8675,119.25,124.370003,338054800,123.970551
"2378","2020-08-24","AAPL",128.697495,128.785004,123.9375,125.857498,345937600,125.45327
"2379","2020-08-25","AAPL",124.697502,125.18,123.052498,124.824997,211495600,124.424088
"2380","2020-08-26","AAPL",126.18,126.9925,125.082497,126.522499,163022400,126.116135
"2381","2020-08-27","AAPL",127.142502,127.485001,123.832497,125.010002,155552400,124.608498
"2382","2020-08-28","AAPL",126.012497,126.442497,124.577499,124.807503,187630000,124.406647
"2383","2020-08-31","AAPL",127.580002,131,126,129.039993,225702700,128.625549
"2384","2020-09-01","AAPL",132.759995,134.800003,130.529999,134.179993,152470100,133.749039
"2385","2020-09-02","AAPL",137.589996,137.979996,127,131.399994,200119000,130.977966
"2386","2020-09-03","AAPL",126.910004,128.839996,120.5,120.879997,257599600,120.491753
"2387","2020-09-04","AAPL",120.07,123.699997,110.889999,120.959999,332607200,120.571503
"2388","2020-09-08","AAPL",113.949997,118.989998,112.68,112.82,231366600,112.457649
"2389","2020-09-09","AAPL",117.260002,119.139999,115.260002,117.32,176940500,116.943192
"2390","2020-09-10","AAPL",120.360001,120.5,112.5,113.489998,182274400,113.125496
"2391","2020-09-11","AAPL",114.57,115.230003,110,112,180860300,111.640282
"2392","2020-09-14","AAPL",114.720001,115.93,112.800003,115.360001,140150100,114.989487
"2393","2020-09-15","AAPL",118.330002,118.830002,113.610001,115.540001,184642000,115.168915
"2394","2020-09-16","AAPL",115.230003,116,112.040001,112.129997,154679000,111.769859
"2395","2020-09-17","AAPL",109.720001,112.199997,108.709999,110.339996,178011000,109.985611
"2396","2020-09-18","AAPL",110.400002,110.879997,106.089996,106.839996,287104900,106.496849
"2397","2020-09-21","AAPL",104.540001,110.190002,103.099998,110.080002,195713800,109.726448
"2398","2020-09-22","AAPL",112.68,112.860001,109.160004,111.809998,183055400,111.450882
"2399","2020-09-23","AAPL",111.620003,112.110001,106.769997,107.120003,150718700,106.775963
"2400","2020-09-24","AAPL",105.169998,110.25,105,108.220001,167743300,107.872421
"2401","2020-09-25","AAPL",108.43,112.440002,107.669998,112.279999,149981400,111.919373
"2402","2020-09-28","AAPL",115.010002,115.32,112.779999,114.959999,137672400,114.590767
"2403","2020-09-29","AAPL",114.550003,115.309998,113.57,114.089996,99382200,113.723564
"2404","2020-09-30","AAPL",113.790001,117.260002,113.620003,115.809998,142675200,115.438042
"2405","2020-10-01","AAPL",117.639999,117.720001,115.830002,116.790001,116120400,116.414894
"2406","2020-10-02","AAPL",112.889999,115.370003,112.220001,113.019997,144712000,112.657005
"2407","2020-10-05","AAPL",113.910004,116.650002,113.550003,116.5,106243800,116.125824
"2408","2020-10-06","AAPL",115.699997,116.120003,112.25,113.160004,161498200,112.796555
"2409","2020-10-07","AAPL",114.620003,115.550003,114.129997,115.080002,96849000,114.710388
"2410","2020-10-08","AAPL",116.25,116.400002,114.589996,114.970001,83477200,114.600739
"2411","2020-10-09","AAPL",115.279999,117,114.919998,116.970001,100506900,116.594315
"2412","2020-10-12","AAPL",120.059998,125.18,119.279999,124.400002,240226800,124.000458
"2413","2020-10-13","AAPL",125.269997,125.389999,119.650002,121.099998,262330500,120.711044
"2414","2020-10-14","AAPL",121,123.029999,119.620003,121.190002,151062300,120.800766
"2415","2020-10-15","AAPL",118.720001,121.199997,118.150002,120.709999,112559200,120.322304
"2416","2020-10-16","AAPL",121.279999,121.550003,118.809998,119.019997,115393800,118.637726
"2417","2020-10-19","AAPL",119.959999,120.419998,115.660004,115.980003,120639300,115.607498
"2418","2020-10-20","AAPL",116.199997,118.980003,115.629997,117.510002,124423700,117.132591
"2419","2020-10-21","AAPL",116.669998,118.709999,116.449997,116.870003,89946000,116.494644
"2420","2020-10-22","AAPL",117.449997,118.040001,114.589996,115.75,101988000,115.378235
